JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2680,41,2,2024-02-08,Homepage,Click,74.0
2681,10,10,2025-05-21,Checkout,Purchase,171.0
2682,91,12,2023-12-19,ProductPage,View,147.0
2683,67,3,2024-12-28,Homepage,Click,290.0
2684,81,16,2025-07-22,Homepage,View,215.0
2685,20,20,2025-03-21,Homepage,Click,46.0
2686,50,9,2025-11-25,ProductPage,Click,99.0
2687,47,1,2025-12-08,Homepage,Click,270.0
2688,6,17,2024-02-15,Homepage,Click,157.0
2689,90,8,2024-01-26,ProductPage,Click,77.0
2690,90,9,2023-08-22,ProductPage,Click,23.0
2691,79,13,2024-02-19,ProductPage,Click,207.0
2692,75,10,2025-02-26,ProductPage,Click,65.0
2693,41,17,2023-02-22,ProductPage,Click,133.0
2694,47,7,2025-08-25,ProductPage,Click,266.0
2695,90,11,2024-04-02,homepage,View,120.0
2696,1,3,2025-07-09,ProductPage,View,110.0
2697,76,9,2025-04-21,Homepage,Click,191.0
2698,3,14,2024-04-03,Homepage,View,298.0
2699,45,19,2025-07-18,ProductPage,View,14.0
2700,70,2,2023-04-27,ProductPage,View,199.0
2701,57,1,2024-05-01,Homepage,View,239.0
2702,68,17,2024-08-13,ProductPage,View,91.0
2703,53,7,2023-09-28,Checkout,Drop-off,183.25
2704,10,5,2024-04-23,Homepage,View,265.0
2705,52,12,2025-06-24,ProductPage,View,10.0
2706,72,14,2023-02-23,Checkout,Drop-off,232.0
2707,28,8,2024-06-03,Homepage,Click,298.0
2708,12,20,2025-12-30,Checkout,Purchase,33.0
2709,47,11,2024-01-11,Homepage,Click,98.0
2710,95,11,2023-01-12,ProductPage,Click,87.0
2711,20,14,2024-08-21,Homepage,View,76.0
2712,29,19,2025-04-14,ProductPage,View,207.0
2713,9,6,2025-06-20,Homepage,View,45.0
2714,72,18,2023-02-24,Homepage,Click,221.0
2715,79,11,2024-08-30,ProductPage,Click,206.0
2716,94,16,2023-11-06,Homepage,Click,93.0
2717,14,12,2023-03-02,Homepage,View,291.0
2718,68,2,2025-07-29,ProductPage,View,153.0
2719,20,5,2024-10-21,Homepage,View,297.0
2720,26,6,2025-09-25,Homepage,Click,119.0
2721,56,8,2025-09-11,Homepage,View,67.0
2722,76,17,2024-08-28,Homepage,View,222.0
2723,68,6,2025-07-30,ProductPage,View,140.0
2724,84,3,2025-08-25,Checkout,Drop-off,266.0
2725,72,1,2025-09-08,Homepage,View,209.0
2726,94,19,2025-09-12,Homepage,Click,144.0
2727,50,14,2025-08-14,Homepage,View,13.0
2728,15,4,2023-01-12,Homepage,Click,239.0
2729,64,4,2025-12-09,Homepage,Click,75.0
2730,32,18,2023-05-23,Homepage,Click,163.0
2731,85,3,2024-10-20,Homepage,Click,177.0
2732,12,9,2024-09-21,ProductPage,Click,123.0
2733,55,8,2024-02-27,Checkout,Purchase,41.0
2734,68,9,2024-03-27,ProductPage,View,71.0
2735,57,1,2023-05-04,Checkout,Drop-off,121.0
2736,74,14,2023-12-17,ProductPage,View,26.0
2737,47,17,2023-08-24,Homepage,Click,145.0
2738,29,15,2023-08-29,ProductPage,Click,186.0
2739,64,13,2024-07-23,ProductPage,Click,266.0
2740,80,9,2023-05-15,Homepage,Click,140.0
2741,100,19,2023-01-11,Checkout,Purchase,185.0
2742,8,13,2023-02-20,Homepage,Click,292.0
2743,41,1,2023-01-09,Checkout,Purchase,201.0
2744,85,6,2023-06-12,ProductPage,View,54.0
2745,2,7,2024-02-26,Homepage,Click,203.0
2746,80,7,2023-02-27,Checkout,Purchase,144.0
2747,77,2,2025-09-07,ProductPage,View,197.0
2748,82,13,2025-10-09,ProductPage,View,175.0
2749,41,13,2025-08-01,Checkout,Drop-off,
2750,8,19,2024-04-23,Homepage,View,40.0
2751,42,11,2023-03-14,checkout,Drop-off,188.0
2752,55,14,2025-07-16,ProductPage,View,287.0
2753,35,16,2025-06-04,ProductPage,View,138.0
2754,85,11,2025-09-23,Homepage,View,136.0
2755,26,7,2024-01-07,ProductPage,View,157.0
2756,86,5,2023-12-22,ProductPage,View,25.0
2757,4,9,2025-02-18,Homepage,View,28.0
2758,66,8,2025-10-22,Homepage,Click,207.0
2759,81,3,2024-08-23,Homepage,View,288.0
2760,48,12,2025-06-10,ProductPage,View,45.0
2761,61,14,2024-08-16,Homepage,Click,44.0
2762,39,1,2023-11-18,Homepage,View,108.0
2763,30,10,2024-02-21,Homepage,Click,222.0
2764,91,6,2023-05-08,ProductPage,Click,130.0
2765,26,16,2023-06-28,productpage,Click,32.0
2766,95,13,2024-05-25,Homepage,Click,255.0
2767,57,10,2024-05-24,ProductPage,Click,246.0
2768,37,19,2023-06-07,ProductPage,Click,271.0
2769,70,17,2023-10-21,ProductPage,Click,56.0
2770,27,8,2024-01-31,Checkout,Purchase,251.0
2771,28,15,2025-08-30,ProductPage,View,217.0
2772,98,1,2025-09-03,ProductPage,View,143.0
2773,23,4,2025-08-15,ProductPage,View,79.0
2774,96,15,2024-12-21,ProductPage,View,140.0
2775,86,8,2024-07-18,Homepage,View,194.0
2776,12,17,2024-06-19,Homepage,View,116.0
2777,35,20,2024-02-24,Checkout,Drop-off,163.0
2778,77,12,2023-12-04,ProductPage,View,35.0
2779,11,14,2024-05-19,Homepage,View,39.0
2780,80,14,2024-10-25,Homepage,Click,158.0
2781,53,5,2025-10-28,Homepage,View,101.0
2782,32,13,2023-10-07,checkout,Drop-off,104.0
2783,6,8,2023-01-31,ProductPage,View,16.0
2784,88,2,2024-06-05,ProductPage,View,56.0
2785,80,18,2024-08-29,Checkout,Drop-off,180.5
2786,47,14,2024-09-05,ProductPage,View,54.0
2787,7,8,2025-07-21,Homepage,Click,91.0
2788,31,2,2025-07-13,Homepage,View,12.0
2789,62,14,2024-05-20,Homepage,View,114.0
2790,24,6,2024-08-04,Homepage,View,220.0
2791,36,20,2023-03-01,Checkout,Drop-off,172.75
2792,42,2,2025-12-11,ProductPage,View,255.0
2793,90,5,2025-04-25,Homepage,View,154.0
2794,72,4,2025-03-22,productpage,View,282.0
2795,69,7,2023-08-10,Checkout,Drop-off,174.0
2796,69,7,2025-05-25,Checkout,Drop-off,155.0
2797,54,4,2024-04-23,Homepage,Click,213.0
2798,49,3,2023-07-05,Checkout,Purchase,147.0
2799,26,14,2024-09-18,Homepage,View,186.0
2800,58,8,2024-05-05,ProductPage,View,263.0
2801,18,15,2025-06-14,Checkout,Drop-off,124.5
2802,3,3,2023-01-20,Homepage,View,131.0
2803,76,13,2024-04-24,ProductPage,View,136.0
2804,88,15,2024-12-05,ProductPage,View,160.0
2805,28,9,2025-11-28,Checkout,Drop-off,190.5
2806,79,18,2024-06-28,ProductPage,View,188.0
2807,73,19,2023-05-10,ProductPage,View,215.0
2808,70,17,2023-10-05,Checkout,Drop-off,109.75
2809,80,20,2024-09-11,Homepage,View,249.0
2810,46,2,2025-08-02,Homepage,Click,136.0
2811,70,16,2025-05-21,productpage,Click,110.0
2812,3,17,2025-06-28,Checkout,Purchase,71.0
2813,65,11,2024-01-11,ProductPage,View,186.0
2814,9,13,2023-03-09,ProductPage,View,78.0
2815,26,11,2024-02-28,ProductPage,View,108.0
2816,42,3,2024-08-18,Homepage,Click,195.0
2817,46,5,2024-03-31,Homepage,View,152.0
2818,32,4,2023-09-14,Homepage,Click,155.0
2819,40,5,2025-05-24,Homepage,Click,299.0
2820,45,5,2025-11-08,ProductPage,Click,69.0
2821,37,12,2023-06-19,Checkout,Purchase,134.0
2822,44,4,2025-04-03,Homepage,View,296.0
2823,41,19,2023-09-13,Checkout,Drop-off,193.33333333333334
2824,42,18,2024-11-17,Homepage,View,230.0
2825,60,18,2024-12-29,ProductPage,View,273.0
2826,83,1,2023-07-24,Homepage,View,150.0
2827,58,7,2024-10-22,Homepage,Click,208.0
2828,33,3,2025-02-09,Checkout,Drop-off,255.0
2829,79,2,2025-11-04,ProductPage,View,76.0
2830,40,17,2023-10-26,ProductPage,View,122.0
2831,23,14,2024-07-31,Checkout,Drop-off,162.33333333333334
2832,40,1,2023-01-11,Homepage,View,103.0
2833,43,2,2025-02-01,ProductPage,View,225.0
2834,29,17,2025-07-24,Homepage,Click,68.0
2835,41,13,2025-07-05,Homepage,View,200.0
2836,3,14,2025-07-06,ProductPage,View,200.0
2837,75,3,2023-06-13,ProductPage,View,195.0
2838,29,6,2024-05-23,ProductPage,View,93.0
2839,21,18,2023-05-07,Homepage,View,270.0
2840,69,10,2025-05-24,Homepage,Click,219.0
2841,24,11,2025-07-25,Checkout,Purchase,130.0
2842,11,3,2025-10-28,ProductPage,View,156.0
2843,11,20,2023-07-28,ProductPage,View,101.0
2844,62,16,2025-10-09,productpage,View,243.0
2845,33,20,2025-11-13,Homepage,View,122.0
2846,8,14,2024-05-29,Homepage,View,109.0
2847,90,19,2025-08-15,ProductPage,View,127.0
2848,15,17,2025-04-27,ProductPage,View,128.0
2849,71,18,2024-05-11,ProductPage,View,198.0
2850,54,7,2024-07-18,ProductPage,View,166.0
2851,93,13,2024-03-31,ProductPage,View,118.0
2852,25,11,2024-08-23,Homepage,Click,160.0
2853,30,18,2025-12-03,ProductPage,Click,293.0
2854,20,15,2025-08-16,Checkout,Purchase,223.0
2855,47,9,2023-07-26,Homepage,Click,138.0
2856,40,1,2023-01-01,Homepage,Click,250.0
2857,42,14,2025-01-05,Homepage,View,15.0
2858,45,7,2023-10-12,Homepage,Click,153.0
2859,23,6,2024-06-17,Homepage,View,275.0
2860,83,16,2025-02-03,Homepage,Click,138.0
2861,38,14,2025-10-23,ProductPage,Click,58.0
2862,24,16,2024-09-20,Homepage,View,196.0
2863,28,10,2023-04-10,Homepage,Click,266.0
2864,63,2,2023-02-21,Homepage,Click,233.0
2865,73,12,2025-04-02,Homepage,View,38.0
2866,43,9,2024-08-24,ProductPage,View,148.0
2867,92,4,2023-12-15,Homepage,View,190.0
2868,70,10,2023-07-03,ProductPage,View,81.0
2869,47,17,2023-02-07,ProductPage,View,24.0
2870,42,4,2024-01-04,ProductPage,View,16.0
2871,15,19,2023-12-04,ProductPage,View,204.0
2872,71,1,2024-07-13,Homepage,View,263.0
2873,17,2,2025-08-13,ProductPage,View,192.0
2874,36,12,2025-07-03,Checkout,Drop-off,128.0
2875,51,19,2023-01-30,Homepage,View,106.0
2876,59,4,2023-07-02,Checkout,Drop-off,168.0
2877,99,12,2023-09-09,checkout,Drop-off,200.0
2878,26,16,2025-07-23,ProductPage,View,260.0
2879,94,10,2024-06-10,Homepage,View,125.0
2880,80,16,2023-02-04,ProductPage,View,278.0
2881,32,5,2024-06-09,Homepage,View,117.0
2882,63,14,2023-03-15,Checkout,Drop-off,211.33333333333334
2883,20,19,2024-10-03,Homepage,Click,105.0
2884,85,9,2023-04-26,ProductPage,Click,78.0
2885,52,9,2023-08-03,productpage,Click,273.0
2886,71,4,2025-03-13,Checkout,Purchase,165.0
2887,84,15,2024-10-29,ProductPage,View,176.0
2888,71,14,2024-03-10,Checkout,Drop-off,138.0
2889,59,4,2023-03-17,Homepage,View,230.0
2890,28,10,2023-01-31,ProductPage,View,256.0
2891,99,19,2025-11-22,ProductPage,View,38.0
2892,35,1,2025-09-27,Checkout,Drop-off,148.33333333333334
2893,100,9,2023-02-22,homepage,View,278.0
2894,28,17,2023-02-22,Checkout,Drop-off,222.33333333333334
2895,78,5,2025-05-01,Homepage,View,72.0
2896,87,15,2023-05-04,Homepage,View,91.0
2897,75,13,2023-02-14,Homepage,View,242.0
2898,74,9,2023-12-09,Homepage,Click,212.0
2899,38,13,2023-05-03,ProductPage,Click,100.0
2900,28,10,2024-01-19,Homepage,Click,63.0
2901,53,8,2024-08-08,Checkout,Purchase,135.0
2902,86,1,2024-04-07,Homepage,View,45.0
2903,69,7,2023-11-27,ProductPage,View,149.0
2904,48,5,2023-03-10,Checkout,Drop-off,
2905,18,1,2023-03-12,Checkout,Drop-off,116.5
2906,91,1,2023-01-05,Homepage,View,292.0
2907,59,11,2023-06-15,Homepage,View,255.0
2908,87,11,2024-09-30,Checkout,Drop-off,141.66666666666666
2909,28,3,2025-09-21,Homepage,View,290.0
2910,91,3,2024-02-17,ProductPage,View,100.0
2911,43,15,2023-06-24,Homepage,View,77.0
2912,64,19,2024-03-08,Checkout,Drop-off,108.0
2913,35,10,2023-08-22,Homepage,Click,89.0
2914,79,1,2025-03-28,Homepage,View,33.0
2915,75,15,2023-01-24,Checkout,Drop-off,
2916,42,6,2023-12-01,ProductPage,View,241.0
2917,93,2,2023-10-11,Checkout,Drop-off,245.0
2918,44,4,2023-02-14,Homepage,View,289.0
2919,50,20,2023-10-16,homepage,Click,273.0
2920,83,17,2025-08-15,Homepage,View,281.0
2921,55,4,2023-12-28,ProductPage,View,37.0
2922,62,11,2025-06-26,ProductPage,View,130.0
2923,28,15,2023-09-11,ProductPage,View,186.0
2924,51,3,2025-08-02,Homepage,Click,185.0
2925,24,8,2023-11-12,productpage,Click,244.0
2926,57,18,2024-01-20,ProductPage,Click,124.0
2927,81,12,2024-12-28,Homepage,Click,289.0
2928,52,15,2024-07-21,Homepage,View,262.0
2929,30,8,2025-05-21,homepage,Click,14.0
2930,37,4,2023-12-06,ProductPage,Click,177.0
2931,22,7,2025-11-26,ProductPage,Click,209.0
2932,22,19,2024-10-04,Homepage,Click,181.0
2933,79,2,2025-06-21,Checkout,Purchase,131.0
2934,40,11,2024-07-31,productpage,View,145.0
2935,99,3,2023-04-05,Homepage,Click,82.0
2936,68,18,2025-06-23,ProductPage,Drop-off,
2937,89,4,2023-09-30,Homepage,Click,131.0
2938,24,18,2024-06-12,Checkout,Purchase,255.0
2939,6,9,2024-01-20,ProductPage,View,249.0
2940,77,1,2023-08-06,Homepage,Click,201.0
2941,69,5,2024-05-21,Homepage,Click,230.0
2942,74,7,2023-03-19,Checkout,Purchase,296.0
2943,72,16,2023-10-06,Homepage,View,264.0
2944,87,8,2025-02-10,Homepage,Click,79.0
2945,50,17,2024-12-29,ProductPage,Click,144.0
2946,43,7,2024-03-22,ProductPage,Click,228.0
2947,68,10,2023-11-02,Homepage,View,43.0
2948,47,7,2024-02-16,Homepage,Click,149.0
2949,55,11,2023-01-22,checkout,Purchase,194.0
2950,28,8,2023-09-16,Homepage,Click,278.0
2951,54,11,2024-05-07,ProductPage,Click,101.0
2952,77,19,2023-08-10,Homepage,View,110.0
2953,69,8,2023-11-14,Checkout,Drop-off,199.66666666666666
2954,54,15,2023-04-17,Checkout,Drop-off,163.0
2955,10,3,2023-05-11,Homepage,Click,267.0
2956,77,18,2025-11-11,Homepage,View,263.0
2957,83,2,2025-04-03,Homepage,View,214.0
2958,24,4,2024-09-12,Homepage,View,234.0
2959,98,9,2023-01-26,Checkout,Drop-off,184.66666666666666
2960,50,17,2025-09-29,Checkout,Drop-off,176.16666666666666
2961,2,1,2024-03-07,Checkout,Drop-off,147.66666666666666
2962,9,20,2024-12-26,Checkout,Drop-off,183.5
2963,35,8,2025-02-06,Homepage,Click,58.0
2964,50,8,2025-11-15,Homepage,View,116.0
2965,84,10,2024-05-27,Homepage,View,90.0
2966,84,11,2025-06-22,Checkout,Drop-off,130.5
2967,81,2,2023-04-20,ProductPage,View,120.0
2968,51,9,2023-05-02,ProductPage,View,209.0
2969,17,9,2025-10-23,ProductPage,View,295.0
2970,90,11,2024-08-29,Homepage,Click,36.0
2971,10,19,2024-05-05,Homepage,View,138.0
2972,87,12,2025-04-16,ProductPage,View,68.0
2973,26,15,2024-10-25,ProductPage,View,239.0
2974,35,19,2024-05-11,ProductPage,View,211.0
2975,88,11,2023-03-14,Homepage,View,102.0
2976,52,13,2025-11-07,Homepage,View,41.0
2977,8,13,2024-06-09,Homepage,Click,284.0
2978,37,16,2024-07-31,Homepage,Click,279.0
2979,71,18,2024-11-02,ProductPage,Click,30.0
2980,76,5,2024-03-09,Homepage,Click,191.0
2981,10,14,2024-04-10,ProductPage,Click,284.0
2982,92,16,2023-02-06,checkout,Purchase,86.0
2983,82,20,2023-12-27,Homepage,Click,209.0
2984,8,19,2025-12-25,Checkout,Purchase,283.0
2985,51,14,2024-04-21,Homepage,View,69.0
2986,77,8,2024-10-27,ProductPage,View,284.0
2987,71,15,2024-06-23,Homepage,Click,182.0
2988,46,6,2023-05-17,Checkout,Purchase,43.0
2989,17,9,2025-06-14,Checkout,Drop-off,124.5
2990,15,12,2024-08-21,Checkout,Drop-off,121.0
2991,22,19,2025-01-19,Homepage,View,193.0
2992,63,8,2023-09-29,Homepage,View,136.0
2993,75,16,2023-01-22,ProductPage,View,186.0
2994,22,8,2024-12-03,Homepage,View,72.0
2995,9,7,2025-11-12,Homepage,View,83.0
2996,40,15,2025-04-12,Homepage,View,150.0
2997,56,18,2023-06-30,Homepage,View,54.0
2998,60,16,2023-06-28,Homepage,Click,68.0
2999,63,19,2023-12-04,checkout,Purchase,21.0
3000,2,12,2025-03-25,Homepage,View,68.0
3001,78,3,2025-07-17,Homepage,View,66.0
3002,3,8,2024-03-21,Homepage,View,288.0
3003,19,16,2023-01-01,ProductPage,View,293.0
3004,61,18,2025-11-19,Homepage,View,70.0
3005,30,16,2025-04-09,Homepage,View,150.0
3006,66,10,2023-07-02,Checkout,Drop-off,168.0
3007,63,17,2023-04-06,ProductPage,View,236.0
3008,46,17,2025-07-24,Homepage,View,129.0
3009,58,11,2024-09-04,Homepage,View,73.0
3010,91,17,2023-01-22,ProductPage,View,228.0
3011,34,19,2024-12-21,Checkout,Drop-off,138.5
3012,55,5,2023-12-12,Checkout,Drop-off,182.2
3013,60,20,2025-04-09,Checkout,Drop-off,166.66666666666666
3014,56,9,2023-05-16,productpage,View,246.0
3015,83,15,2025-02-28,Homepage,View,64.0
3016,43,2,2025-04-07,ProductPage,View,279.0
3017,88,20,2025-12-29,Checkout,Drop-off,145.0
3018,78,13,2023-11-20,ProductPage,View,23.0
3019,92,6,2024-02-24,ProductPage,View,163.0
3020,5,15,2023-04-19,Homepage,View,164.0
3021,19,12,2025-04-24,ProductPage,View,266.0
3022,68,18,2025-01-31,Homepage,View,120.0
3023,62,2,2023-04-06,Homepage,Click,20.0
3024,67,14,2023-11-24,Homepage,Click,242.0
3025,92,5,2023-08-30,Homepage,View,244.0
3026,51,20,2025-11-11,ProductPage,View,243.0
3027,93,19,2023-02-28,Checkout,Drop-off,173.0
3028,52,9,2023-03-25,ProductPage,View,192.0
3029,88,16,2025-10-21,Homepage,Click,139.0
3030,32,7,2025-07-12,Homepage,View,203.0
3031,10,19,2023-07-23,Homepage,View,190.0
3032,60,3,2024-09-10,Homepage,Click,247.0
3033,5,6,2024-06-07,ProductPage,Click,31.0
3034,78,5,2024-08-15,Homepage,Click,277.0
3035,7,7,2023-04-15,homepage,View,130.0
3036,32,20,2023-03-19,ProductPage,View,109.0
3037,8,14,2024-08-21,Checkout,Drop-off,121.0
3038,11,18,2023-06-03,ProductPage,View,157.0
3039,15,13,2024-06-13,Homepage,Click,98.0
3040,97,12,2023-03-31,Checkout,Purchase,207.0
3041,48,13,2024-10-26,ProductPage,View,194.0
3042,33,15,2025-12-27,Homepage,Click,149.0
3043,55,3,2025-05-17,ProductPage,Click,247.0
3044,88,5,2023-03-07,Checkout,Purchase,219.0
3045,31,15,2023-06-28,homepage,View,72.0
3046,99,12,2024-01-16,ProductPage,View,262.0
3047,10,9,2024-11-11,Homepage,Click,227.0
3048,53,13,2023-09-25,ProductPage,Click,136.0
3049,49,15,2023-04-17,Checkout,Purchase,283.0
3050,84,14,2025-09-10,ProductPage,View,206.0
3051,94,10,2024-04-09,Homepage,Click,147.0
3052,25,10,2025-12-09,ProductPage,Click,252.0
3053,33,4,2023-10-05,Homepage,View,34.0
3054,74,14,2023-10-25,Homepage,View,159.0
3055,100,4,2023-12-29,ProductPage,View,157.0
3056,82,5,2025-07-31,Homepage,Click,162.0
3057,60,1,2024-12-14,Homepage,Click,278.0
3058,37,20,2025-03-06,ProductPage,Click,44.0
3059,45,9,2025-05-15,ProductPage,Click,275.0
3060,22,6,2023-06-21,Checkout,Purchase,105.0
3061,77,13,2023-08-19,Homepage,View,211.0
3062,20,16,2023-07-24,Checkout,Drop-off,176.25
3063,58,6,2024-01-12,Homepage,View,56.0
3064,73,15,2024-10-05,Checkout,Drop-off,123.5
3065,10,5,2025-09-17,Homepage,View,261.0
3066,63,15,2025-12-30,Homepage,View,144.0
3067,50,10,2025-03-15,Homepage,View,21.0
3068,13,12,2025-06-22,Homepage,View,143.0
3069,92,12,2025-07-26,Homepage,View,145.0
3070,84,12,2025-04-22,productpage,View,290.0
3071,16,4,2023-09-25,ProductPage,View,214.0
3072,73,13,2023-01-18,Checkout,Drop-off,264.5
3073,50,5,2023-05-31,ProductPage,View,216.0
3074,82,4,2025-05-04,ProductPage,View,214.0
3075,12,8,2023-07-03,ProductPage,View,287.0
3076,52,14,2025-07-17,Homepage,Click,152.0
3077,1,1,2024-03-18,Homepage,View,66.0
3078,53,10,2023-10-03,Checkout,Drop-off,225.5
3079,45,14,2023-01-26,Homepage,Click,29.0
3080,3,1,2023-01-08,homepage,View,66.0
3081,5,2,2023-03-20,Homepage,Click,237.0
3082,23,1,2025-10-23,Homepage,View,40.0
3083,44,19,2023-05-11,Checkout,Drop-off,259.5
3084,67,12,2024-02-05,Homepage,View,69.0
3085,37,5,2024-10-22,ProductPage,View,80.0
3086,47,1,2024-04-14,Homepage,Click,167.0
3087,90,11,2023-05-02,Homepage,View,62.0
3088,24,20,2025-06-21,Homepage,Click,20.0
3089,62,14,2023-07-23,Homepage,View,263.0
3090,85,3,2023-12-19,Checkout,Drop-off,172.0
3091,10,7,2023-11-27,Homepage,View,196.0
3092,98,10,2023-10-27,Homepage,View,203.0
3093,81,6,2024-12-04,Homepage,View,258.0
3094,69,12,2024-11-22,ProductPage,View,101.0
3095,40,8,2025-07-17,Checkout,Drop-off,105.66666666666667
3096,24,10,2025-12-19,Checkout,Drop-off,226.0
3097,38,18,2023-07-19,ProductPage,View,138.0
3098,29,19,2024-09-03,Homepage,View,240.0
3099,80,15,2024-12-07,ProductPage,View,167.0
3100,83,14,2025-04-02,Homepage,View,112.0
3101,21,2,2024-05-16,Homepage,View,236.0
3102,99,15,2024-06-20,Homepage,Click,222.0
3103,23,20,2025-07-21,ProductPage,Drop-off,124.75
3104,2,20,2023-04-05,Homepage,View,21.0
3105,84,12,2023-09-10,homepage,View,209.0
3106,50,2,2025-07-24,Homepage,Click,258.0
3107,39,4,2025-05-29,ProductPage,Click,232.0
3108,4,16,2024-11-05,Homepage,View,132.0
3109,66,18,2025-08-22,ProductPage,View,208.0
3110,31,8,2024-10-01,Homepage,Click,286.0
3111,38,7,2024-08-10,homepage,View,177.0
3112,85,13,2023-04-26,ProductPage,View,237.0
3113,93,1,2025-04-01,ProductPage,View,36.0
3114,100,20,2024-10-10,ProductPage,View,149.0
3115,89,2,2025-04-04,ProductPage,View,11.0
3116,32,4,2023-05-21,Checkout,Drop-off,57.0
3117,40,16,2023-01-04,Homepage,Click,183.0
3118,7,1,2025-11-11,Checkout,Purchase,73.0
3119,90,16,2023-12-13,Homepage,Click,43.0
3120,80,8,2023-11-09,Homepage,View,122.0
3121,42,3,2023-01-19,ProductPage,View,83.0
3122,93,19,2024-09-04,Checkout,Drop-off,99.25
3123,77,4,2025-03-10,Homepage,View,104.0
3124,70,20,2023-02-23,Homepage,View,189.0
3125,64,19,2025-12-04,Checkout,Drop-off,236.5
3126,3,5,2023-06-16,ProductPage,View,132.0
3127,94,20,2024-01-27,Homepage,Click,39.0
3128,90,20,2025-08-07,Homepage,Click,205.0
3129,14,15,2023-08-25,ProductPage,Click,192.0
3130,12,1,2023-02-05,ProductPage,Drop-off,229.33333333333334
3131,65,20,2023-04-04,Checkout,Drop-off,127.6
3132,34,2,2023-11-22,Homepage,Click,45.0
3133,71,11,2025-12-18,Homepage,Click,265.0
3134,20,4,2023-12-03,Homepage,Click,91.0
3135,50,15,2023-01-30,Checkout,Purchase,235.0
3136,39,15,2023-12-10,Homepage,View,228.0
3137,39,6,2023-02-14,Homepage,View,67.0
3138,59,6,2024-04-28,ProductPage,View,59.0
3139,71,13,2023-08-27,Checkout,Drop-off,218.0
3140,11,20,2024-01-28,Homepage,View,157.0
3141,2,10,2024-12-27,ProductPage,View,218.0
3142,97,2,2023-02-13,Homepage,Click,234.0
3143,38,20,2025-03-23,ProductPage,Click,180.0
3144,79,11,2024-03-08,Checkout,Purchase,108.0
3145,53,13,2023-05-15,ProductPage,View,50.0
3146,83,20,2023-09-29,Homepage,Click,37.0
3147,14,7,2024-11-11,productpage,Click,125.0
3148,88,12,2025-07-21,Homepage,Click,63.0
3149,70,15,2025-06-21,Checkout,Purchase,258.0
3150,41,1,2025-10-23,Homepage,View,167.0
3151,79,3,2024-06-22,Homepage,Click,257.0
3152,86,12,2025-09-06,Homepage,Click,82.0
3153,43,4,2023-05-03,Homepage,View,176.0
3154,49,13,2024-12-25,ProductPage,View,121.0
3155,66,18,2025-03-12,Homepage,View,121.0
3156,88,8,2023-06-15,ProductPage,View,135.0
3157,74,10,2025-10-16,Checkout,Drop-off,145.25
3158,23,10,2025-04-25,Checkout,Drop-off,90.5
3159,84,4,2023-11-08,Homepage,View,34.0
3160,71,15,2024-04-27,Homepage,View,56.0
3161,78,11,2025-02-15,ProductPage,View,184.0
3162,92,17,2025-07-04,ProductPage,View,249.0
3163,11,14,2024-12-05,Checkout,Drop-off,90.85714285714286
3164,95,15,2023-03-14,Homepage,View,247.0
3165,84,14,2025-09-27,Homepage,View,80.0
3166,45,9,2024-07-26,Homepage,Click,266.0
3167,62,8,2024-10-06,Homepage,Click,89.0
3168,84,5,2025-08-08,ProductPage,Click,32.0
3169,76,15,2025-04-06,Homepage,Click,237.0
3170,49,3,2023-01-06,Checkout,Purchase,227.0
3171,37,4,2025-04-23,Homepage,View,124.0
3172,48,3,2025-05-21,Checkout,Drop-off,98.33333333333333
3173,58,5,2024-06-21,Checkout,Drop-off,196.25
3174,1,15,2023-05-01,Homepage,View,239.0
3175,91,17,2023-01-30,Homepage,Click,198.0
3176,41,10,2023-10-03,Homepage,View,203.0
3177,100,19,2023-09-06,ProductPage,View,194.0
3178,53,15,2024-05-11,ProductPage,View,16.0
3179,100,12,2024-05-10,Checkout,Drop-off,96.0
3180,78,5,2023-09-21,ProductPage,View,106.0
3181,97,10,2023-01-23,Homepage,Click,256.0
3182,48,5,2023-12-02,Homepage,Click,270.0
3183,14,5,2025-08-09,ProductPage,Click,176.0
3184,34,19,2025-08-15,Homepage,Click,260.0
3185,80,8,2023-10-09,ProductPage,Click,291.0
3186,63,4,2025-05-12,Homepage,Click,180.0
3187,48,17,2023-05-03,Homepage,Click,153.0
3188,100,15,2025-05-26,ProductPage,Click,23.0
3189,43,5,2024-05-02,Homepage,View,253.0
3190,46,5,2024-09-24,Checkout,Drop-off,137.66666666666666
3191,22,16,2025-04-30,Homepage,Click,193.0
3192,57,19,2025-07-28,Homepage,Click,276.0
3193,92,16,2024-04-01,Checkout,Purchase,38.0
3194,93,20,2024-01-07,ProductPage,View,223.0
3195,86,19,2024-08-05,ProductPage,View,167.0
3196,28,19,2025-09-02,Homepage,View,124.0
3197,82,17,2023-03-09,ProductPage,View,233.0
3198,63,16,2023-07-30,Checkout,Drop-off,122.5
3199,99,4,2024-12-09,Homepage,View,39.0
3200,69,11,2024-07-23,Homepage,View,123.0
3201,73,10,2024-07-23,Homepage,View,116.0
3202,5,6,2023-12-08,ProductPage,View,246.0
3203,24,9,2024-07-05,Homepage,View,68.0
3204,64,4,2025-06-30,Homepage,View,54.0
3205,98,7,2023-09-12,ProductPage,View,145.0
3206,95,17,2024-04-03,Homepage,View,198.0
3207,68,9,2025-04-30,ProductPage,View,60.0
3208,9,12,2024-11-18,Homepage,View,29.0
